ORIG_OID,OVERLAP_OID,ProjectKey,PrimaryKey,DateVisited
42863,7160,BLM_AIM,CA_CPNM_CARRLT_2023_CARR0925_V12023-09-01,2023-03-27
42864,7251,BLM_AIM,CA_CPNM_CARRLT_2023_CARR0928_V12023-09-01,2023-03-28
42865,7154,BLM_AIM,CA_CPNM_CARRLT_2023_CARR2000_V12023-09-01,2023-04-20
42866,28231,BLM_AIM,CA_ELFO_BeckF_2022_Beckwourth01_V22023-09-01,2023-05-26
42867,28237,BLM_AIM,CA_ELFO_BeckF_2022_Beckwourth02_V22023-09-01,2023-05-26
42868,28261,BLM_AIM,CA_ELFO_BeckF_2022_Beckwourth03_V22023-09-01,2023-05-25
42869,28295,BLM_AIM,CA_ELFO_BeckF_2022_Beckwourth04_V22023-09-01,2023-05-25
42870,28263,BLM_AIM,CA_ELFO_BeckF_2022_Beckwourth05_V22023-09-01,2023-07-22
42871,28296,BLM_AIM,CA_ELFO_BeckF_2022_Beckwourth06_V22023-09-01,2023-07-21
42872,29789,BLM_AIM,CA_ELFO_DryVal_2022_DryValleyHerbicide01_V22023-09-01,2023-05-16
42873,29828,BLM_AIM,CA_ELFO_DryVal_2022_DryValleyRimControl-28_V22023-09-01,2023-07-24
42874,29834,BLM_AIM,CA_ELFO_DryVal_2022_DryValleyRimControl-29_V22023-09-01,2023-07-24
42875,29403,BLM_AIM,CA_ELFO_DryVal_2022_DryValleyRimControl-30_V22023-09-01,2023-05-13
42876,29356,BLM_AIM,CA_ELFO_DryVal_2022_DryValleyRimControl-31_V22023-09-01,2023-05-28
42877,29252,BLM_AIM,CA_ELFO_DryVal_2022_DryValleyRimControl-32_V22023-09-01,2023-07-21
42878,29417,BLM_AIM,CA_ELFO_DryVal_2022_DryValleyRimTreatmentArea2021-19_V22023-09-01,2023-05-13
42879,29335,BLM_AIM,CA_ELFO_DryVal_2022_DryValleyRimTreatmentArea2021-20_V22023-09-01,2023-05-28
42880,29552,BLM_AIM,CA_ELFO_DryVal_2022_DryValleyRimTreatmentArea2021-21_V22023-09-01,2023-05-15
42881,29795,BLM_AIM,CA_ELFO_DryVal_2022_DryValleyRimTreatmentArea2021-22_V22023-09-01,2023-05-16
42882,29447,BLM_AIM,CA_ELFO_DryVal_2022_DryValleyRimTreatmentArea2021-23_V22023-09-01,2023-07-20
42883,29176,BLM_AIM,CA_ELFO_DryVal_2022_DryValleyRimTreatmentArea2022-10_V22023-09-01,2023-05-11
42884,29283,BLM_AIM,CA_ELFO_DryVal_2022_DryValleyRimTreatmentArea2022-11_V22023-09-01,2023-05-15
42885,29234,BLM_AIM,CA_ELFO_DryVal_2022_DryValleyRimTreatmentArea2022-12_V22023-09-01,2023-05-12
42886,29372,BLM_AIM,CA_ELFO_DryVal_2022_DryValleyRimTreatmentArea2022-13_V22023-09-01,2023-07-20
42887,29199,BLM_AIM,CA_ELFO_DryVal_2022_DryValleyRimTreatmentArea2022-14_V22023-09-01,2023-05-12
42888,29559,BLM_AIM,CA_ELFO_DryVal_2022_DryValleyRimTreatmentArea2023-01_V12023-09-01,2023-05-27
42889,29702,BLM_AIM,CA_ELFO_DryVal_2022_DryValleyRimTreatmentArea2023-02_V12023-09-01,2023-05-27
42890,29587,BLM_AIM,CA_ELFO_DryVal_2022_DryValleyRimTreatmentArea2023-03_V12023-09-01,2023-05-27
42891,29826,BLM_AIM,CA_ELFO_DryVal_2022_DryValleyRimTreatmentArea2023-04_V12023-09-01,2023-07-23
42892,29808,BLM_AIM,CA_ELFO_DryVal_2022_DryValleyRimTreatmentArea2023-05_V12023-09-01,2023-07-23
42893,29612,BLM_AIM,CA_ELFO_DryVal_2022_NORCALNONR1008_V32023-09-01,2023-05-14
42894,29589,BLM_AIM,CA_ELFO_DryVal_2022_NORCALNONR1072_V32023-09-01,2023-05-14
