PrimaryKey,ORIG_OID
19091911242645342019-09-01,19253
19091913434690322019-09-01,19254
19091914202189022019-09-01,19255
19091915113244532019-09-01,19256
19091915420952792019-09-01,19257
19092006423167612019-09-01,19258
19092008402737292019-09-01,19259
19092010281411322019-09-01,19260
19092011482065862019-09-01,19261
19092012075971512019-09-01,19262
19092012414242252019-09-01,19263
19092014462289502019-09-01,19264
19092015175345042019-09-01,19265
19092015485226772019-09-01,19266
19092016503780642019-09-01,19267
19092018030929532019-09-01,19268
19092113180766112019-09-01,19269
19092113182114052019-09-01,19270
19092113182872142019-09-01,19271
19092113184774602019-09-01,19272
19092113185671212019-09-01,19273
19092113200615532019-09-01,19274
19092113201256742019-09-01,19275
19092113201838052019-09-01,19276
19092113203928252019-09-01,19277
19092113204686952019-09-01,19278
19092113205127192019-09-01,19279
19092113205733612019-09-01,19280
19092113211460872019-09-01,19281
19092310022782662019-09-01,19282
19092310090482482019-09-01,19283
19092310145591982019-09-01,19284
1909231358086492019-09-01,19285
190923140522992019-09-01,19286
19092315110361462019-09-01,19287
19092317394161772019-09-01,19288
19092409572550262019-09-01,19289
19092410395967062019-09-01,19290
19092410593332282019-09-01,19291
19092416200824902019-09-01,19292
19092508252697982019-09-01,19293
19092509133972332019-09-01,19294
19092510031531722019-09-01,19295
19092510093017362019-09-01,19296
19092510440176932019-09-01,19297
1909251328497992019-09-01,19298
19092514294024312019-09-01,19299
19092610190031392019-09-01,19300
19092610460182312019-09-01,19301
19092612312368602019-09-01,19302
19092613513870122019-09-01,19303
19092614375620982019-09-01,19304
1909270927153622019-09-01,19305
1909270935272602019-09-01,19306
19092709412515192019-09-01,19307
19092709594092132019-09-01,19308
19092710055046992019-09-01,19309
19092710135071092019-09-01,19310
19092710181796932019-09-01,19311
19092710585673692019-09-01,19312
19092711200866142019-09-01,19313
1909271317326602019-09-01,19314
19092715344549912019-09-01,19315
19092809072123962019-09-01,19316
19092809325561732019-09-01,19317
19092816043134782019-09-01,19318
19092822071976082019-09-01,19319
19092908001679882019-09-01,19320
19092910572214202019-09-01,19321
1909291559547672019-09-01,19322
19093011151537772019-09-01,19323
19093016032850752019-09-01,19324
19100110482716072019-09-01,19325
19100110575992372019-09-01,19326
19100111513883782019-09-01,19327
19100116542963552019-09-01,19328
19100120454557622019-09-01,19329
1910020833105282019-09-01,19330
19100209483822612019-09-01,19331
19100213494679712019-09-01,19332
1910021441084322019-09-01,19333
19100214580852742019-09-01,19334
19100309035410602019-09-01,19335
19100313383244542019-09-01,19336
19100314420979772019-09-01,19337
19100315545291562019-09-01,19338
19100411261297882019-09-01,19339
19100815184669282019-09-01,19340
19100909390983902019-09-01,19341
191009113610372019-09-01,19342
19101013435924482019-09-01,19343
19101014182039902019-09-01,19344
1910110858386692019-09-01,19345
19101112503976402019-09-01,19346
19101112511535532019-09-01,19347
19101113021664862019-09-01,19348
19101113392115162019-09-01,19349
19101116011466952019-09-01,19350
19101209452498772019-09-01,19351
19101212045219522019-09-01,19352
19101216264645002019-09-01,19353
19101310174242012019-09-01,19354
19101316001710522019-09-01,19355
19101412200774622019-09-01,19356
19101412423323132019-09-01,19357
19101415535369252019-09-01,19358
19101506275355772019-09-01,19359
19101509011789422019-09-01,19360
19101510584523822019-09-01,19361
19101512292676102019-09-01,19362
19101512434944782019-09-01,19363
19101609225134662019-09-01,19364
19101611220253362019-09-01,19365
19101709490362362019-09-01,19366
1910171216532782019-09-01,19367
1910171255113142019-09-01,19368
19101807233124562019-09-01,19369
19101810222283642019-09-01,19370
19101816372371842019-09-01,19371
19102109482212092019-09-01,19372
191022091357432019-09-01,19373
19102310111594142019-09-01,19374
19102411485316032019-09-01,19375
19103110001719292019-09-01,19376
19103110155289202019-09-01,19377
19103110291733552019-09-01,19378
1911151013328342019-09-01,19379
19111510380259322019-09-01,19380
1911181014461532019-09-01,19381
1911181039022552019-09-01,19382
19111810462793782019-09-01,19383
19112109143646482019-09-01,19384
19112708070371352019-09-01,19385
1912004-07-23,19386
19120410395475712019-09-01,19387
19120413093637672019-09-01,19388
19120413532684562019-09-01,19389
1B_2021-11-15_36.20904_-118.80136_e,19390
20020914344740992019-09-01,19391
20022113015169332019-09-01,19392
20031608442157052020-09-01,19393
2003160848053602020-09-01,19394
20031608492933462020-09-01,19395
20031608533260822020-09-01,19396
20031608553265372020-09-01,19397
20031608555378642020-09-01,19398
20031608561857032020-09-01,19399
20031608565127152020-09-01,19400
20031608573481452020-09-01,19401
20031608575883172020-09-01,19402
20031608581645142020-09-01,19403
20031609012096952020-09-01,19404
2003160902315632020-09-01,19405
20031609025572302020-09-01,19406
20031609031066842020-09-01,19407
20031609042339962020-09-01,19408
20031609043760742020-09-01,19409
20031609062532532020-09-01,19410
20031609064226862020-09-01,19411
20031609082755502020-09-01,19412
20031609093652402020-09-01,19413
2003160910233292020-09-01,19414
20031609103852172020-09-01,19415
20031609121185782020-09-01,19416
20031609124186572020-09-01,19417
20031609125518472020-09-01,19418
2003160913153902020-09-01,19419
200316091345382020-09-01,19420
20031609155040512020-09-01,19421
20031609163493212020-09-01,19422
20031609165249252020-09-01,19423
20031609171752802020-09-01,19424
20031609174214972020-09-01,19425
20031609180854982020-09-01,19426
20031609182191932020-09-01,19427
20031609183429912020-09-01,19428
20031609191727292020-09-01,19429
20031609193030842020-09-01,19430
20031609213127982020-09-01,19431
20031609214338192020-09-01,19432
20031609215561012020-09-01,19433
20031609224535032020-09-01,19434
20031610131658482020-09-01,19435
20031610133965712020-09-01,19436
20031610135693602020-09-01,19437
20031915532973642020-09-01,19438
20032014580587822020-09-01,19439
20032111021595012020-09-01,19440
200322095843912020-09-01,19441
20032218093938832020-09-01,19442
20032313453318402020-09-01,19443
20032408575160412020-09-01,19444
200324133914582020-09-01,19445
20032516255999692020-09-01,19446
20032516265159442020-09-01,19447
20032516273570182020-09-01,19448
20032516282031062020-09-01,19449
20032516294094022020-09-01,19450
20032516305837342020-09-01,19451
20032516314196922020-09-01,19452
20032516322748732020-09-01,19453
20032516325827902020-09-01,19454
20032516335370522020-09-01,19455
20032516341626702020-09-01,19456
20032516351379932020-09-01,19457
20032516354674562020-09-01,19458
2003251636103682020-09-01,19459
20032516371473102020-09-01,19460
20032516385396512020-09-01,19461
20032516394812882020-09-01,19462
20032516424231372020-09-01,19463
20032516430888792020-09-01,19464
2003251643349032020-09-01,19465
20052612194249792020-09-01,19466
20052709174267762020-09-01,19467
20052709543355322020-09-01,19468
20052712573323662020-09-01,19469
20052809153838712020-09-01,19470
20052809252654792020-09-01,19471
20052809300297772020-09-01,19472
20052809323850432020-09-01,19473
20052809352850422020-09-01,19474
20052810015262432020-09-01,19475
20052810061525412020-09-01,19476
20052810062288682020-09-01,19477
20052810092399792020-09-01,19478
20052810113879362020-09-01,19479
20052810141539722020-09-01,19480
20052810170885742020-09-01,19481
20052810204832872020-09-01,19482
20052810233162912020-09-01,19483
20052810264626362020-09-01,19484
2005281032437262020-09-01,19485
20052810354455652020-09-01,19486
2005281037502842020-09-01,19487
20052810411583172020-09-01,19488
20052810494929402020-09-01,19489
20052810524835662020-09-01,19490
20052811001479472020-09-01,19491
20052811413648722020-09-01,19492
20052811443416132020-09-01,19493
20052811474691022020-09-01,19494
20052811492685112020-09-01,19495
20052811510387112020-09-01,19496
20052811534865332020-09-01,19497
20052811565762952020-09-01,19498
20052811592812652020-09-01,19499
20052812024654352020-09-01,19500
20052812094884982020-09-01,19501
20052812152047162020-09-01,19502
20052812184269532020-09-01,19503
20052812210197352020-09-01,19504
20052812321747012020-09-01,19505
20052812350065782020-09-01,19506
20052812373356632020-09-01,19507
20052812390423682020-09-01,19508
20052812424535172020-09-01,19509
20052812444396412020-09-01,19510
20052812473433152020-09-01,19511
20052812500560102020-09-01,19512
20052813244151752020-09-01,19513
20052813343744462020-09-01,19514
2005281347292642020-09-01,19515
200528135121462020-09-01,19516
20052813521159172020-09-01,19517
20052813544553752020-09-01,19518
20052813590578622020-09-01,19519
2005281400534372020-09-01,19520
20052814032321942020-09-01,19521
20052814143423202020-09-01,19522
20052814171692372020-09-01,19523
20052814200092822020-09-01,19524
20052814223173652020-09-01,19525
20052814250994642020-09-01,19526
20052814275141282020-09-01,19527
20052814312210812020-09-01,19528
20052814340633722020-09-01,19529
20052814444248162020-09-01,19530
20052814465030622020-09-01,19531
20052814482015652020-09-01,19532
20052814495725232020-09-01,19533
20052814522124802020-09-01,19534
20052814544497122020-09-01,19535
20053008270180572020-09-01,19536
20053013564487882020-09-01,19537
20053109020183912020-09-01,19538
20053112392242932020-09-01,19539
20053118341680982020-09-01,19540
20060108332939032020-09-01,19541
20060109162376342020-09-01,19542
20060111044610982020-09-01,19543
20060112190073722020-09-01,19544
200601131708472020-09-01,19545
20060116512725012020-09-01,19546
20060208445112422020-09-01,19547
20060208493221762020-09-01,19548
20060209313158072020-09-01,19549
20060210503298442020-09-01,19550
20060215153975442020-09-01,19551
20060307290824212020-09-01,19552
2006030827495502020-09-01,19553
20060308443252522020-09-01,19554
20060310565962282020-09-01,19555
20060312475128932020-09-01,19556
20060315335722042020-09-01,19557
20060407225574812020-09-01,19558
20060408131665602020-09-01,19559
20060409112414922020-09-01,19560
20060410542946622020-09-01,19561
20060506455816392020-09-01,19562
20060506510227252020-09-01,19563
20060508200265972020-09-01,19564
20060608505722372020-09-01,19565
20060709050469032020-09-01,19566
20060709284883162020-09-01,19567
20060711345593102020-09-01,19568
20060711591256662020-09-01,19569
20060713530076392020-09-01,19570
20060714454059722020-09-01,19571
20060808315671282020-09-01,19572
2006080941244102020-09-01,19573
20060810024956162020-09-01,19574
20060810033850932020-09-01,19575
2006081021197532020-09-01,19576
200608110450182020-09-01,19577
20060811104834862020-09-01,19578
20060812130217212020-09-01,19579
20060812224982732020-09-01,19580
20060814025577152020-09-01,19581
2006081437119832020-09-01,19582
20060815105841162020-09-01,19583
20060816453189152020-09-01,19584
20060907130657282020-09-01,19585
20060909031945362020-09-01,19586
20060909381998882020-09-01,19587
20060909543030982020-09-01,19588
20060910195825222020-09-01,19589
20060910513393282020-09-01,19590
20060910581245462020-09-01,19591
20060911052992472020-09-01,19592
20060911235711912020-09-01,19593
20060911375692802020-09-01,19594
20060911550916812020-09-01,19595
20060912064147082020-09-01,19596
20060912204377362020-09-01,19597
20060912525656292020-09-01,19598
2006091419245122020-09-01,19599
20060915142514412020-09-01,19600
20060916285881362020-09-01,19601
20060916503610212020-09-01,19602
20061008052960512020-09-01,19603
20061008204161992020-09-01,19604
20061008471958232020-09-01,19605
20061009182843872020-09-01,19606
20061009414965142020-09-01,19607
2006100958179482020-09-01,19608
20061010023356362020-09-01,19609
20061011155974372020-09-01,19610
200610112407302020-09-01,19611
20061013323812732020-09-01,19612
20061014235669002020-09-01,19613
20061017105122862020-09-01,19614
2006110825238072020-09-01,19615
20061110035781102020-09-01,19616
20061112150198932020-09-01,19617
20061113304489742020-09-01,19618
2006111610147932020-09-01,19619
20061208363162302020-09-01,19620
20061210373439702020-09-01,19621
20061211390996692020-09-01,19622
2006121409569002020-09-01,19623
20061309091818462020-09-01,19624
20061312101732702020-09-01,19625
20061312434735162020-09-01,19626
20061315063238352020-09-01,19627
20061315272217422020-09-01,19628
20061408453322862020-09-01,19629
20061409335734942020-09-01,19630
20061410092626532020-09-01,19631
20061412383387462020-09-01,19632
20061413421221512020-09-01,19633
20061414435052952020-09-01,19634
20061417155137162020-09-01,19635
20061507302320802020-09-01,19636
20061508403784092020-09-01,19637
20061508513814802020-09-01,19638
20061508561280282020-09-01,19639
20061509011091792020-09-01,19640
2006150956596612020-09-01,19641
20061511432450312020-09-01,19642
20061511474340152020-09-01,19643
20061511482897302020-09-01,19644
20061512280420232021-09-01,19645
20061513034550032020-09-01,19646
20061516030214942020-09-01,19647
20061607420120452020-09-01,19648
20061607441017582020-09-01,19649
20061607522228992021-09-01,19650
20061609214369572020-09-01,19651
20061609313763512020-09-01,19652
20061611233338392021-09-01,19653
20061612545278532021-09-01,19654
20061616240885352020-09-01,19655
20061706562853942020-09-01,19656
20061707455594742020-09-01,19657
20061708144024662020-09-01,19658
20061708230141752020-09-01,19659
20061709475927912020-09-01,19660
20061711082239302021-09-01,19661
20061712335448072020-09-01,19662
20061713172884982020-09-01,19663
20061713242114242020-09-01,19664
20061713351064952020-09-01,19665
20061713402758992020-09-01,19666
20061713465562062020-09-01,19667
20061713564853442020-09-01,19668
20061714025134092020-09-01,19669
2006171409458042020-09-01,19670
20061714132147092020-09-01,19671
20061714192014122020-09-01,19672
20061714214590502020-09-01,19673
20061714261031372020-09-01,19674
20061714303466052020-09-01,19675
20061714343876162020-09-01,19676
20061714383419522020-09-01,19677
20061715094346402020-09-01,19678
20061715274329312020-09-01,19679
20061715430578352020-09-01,19680
20061717113986252021-09-01,19681
20061717464965142020-09-01,19682
20061717580070822021-09-01,19683
20061719352439822020-09-01,19684
20061807585416812020-09-01,19685
20061808094481602020-09-01,19686
20061808321649812020-09-01,19687
20061808385675612020-09-01,19688
